Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;14025;834;0;309296;5164;125345;523;7425;433.0;523.0;268.0;277.0;283.0;128.0;1347.0;978.0;1043.0;1263.0;523.0
2024;1136023;13972;1263;0;315833;4208;128043;550;7561;341.0;550.0;303.0;232.0;237.0;119.0;1376.0;955.0;1019.0;1277.0;550.0
2025;1148732;13597;2113;0;321258;3773;130538;316;7654;271.0;316.0;179.0;175.0;146.0;87.0;759.0;528.0;575.0;708.0;316.0
2026;1160216;15290;2919;0;326569;3657;132352;297;7715;258.0;297.0;160.0;151.0;153.0;91.0;659.0;450.0;492.0;606.0;297.0
2027;1172587;12820;3956;0;331598;3658;134780;313;7816;230.0;313.0;159.0;153.0;148.0;83.0;649.0;425.0;467.0;592.0;313.0
2028;1181451;13810;5036;0;336513;3645;136408;305;8069;243.0;305.0;155.0;164.0;141.0;88.0;746.0;510.0;548.0;693.0;305.0
2029;1190225;14144;5898;0;341987;3625;138749;306;8164;226.0;306.0;158.0;152.0;144.0;78.0;693.0;486.0;525.0;645.0;306.0
2030;1198471;14943;6525;0;347647;3636;140904;326;8192;263.0;326.0;165.0;168.0;175.0;81.0;720.0;490.0;538.0;671.0;326.0
2031;1206889;13926;6811;0;353191;3566;143374;316;8349;288.0;316.0;171.0;174.0;170.0;89.0;697.0;478.0;504.0;640.0;316.0
2032;1214004;13669;7238;0;357135;3510;145387;335;8612;288.0;335.0;175.0;183.0;175.0;90.0;851.0;595.0;630.0;777.0;335.0
2033;1220435;15551;7749;0;360487;3426;146581;298;8617;260.0;298.0;155.0;182.0;141.0;80.0;610.0;422.0;463.0;572.0;298.0
2034;1228237;13579;8497;0;363642;3393;148025;318;8707;283.0;318.0;162.0;170.0;167.0;102.0;703.0;485.0;523.0;647.0;318.0
2035;1233319;15492;9022;0;366830;3373;149133;308;8814;256.0;308.0;147.0;178.0;154.0;85.0;592.0;391.0;427.0;544.0;308.0
2036;1239789;14059;10056;0;370394;3387;150601;325;8781;298.0;325.0;179.0;177.0;173.0;94.0;774.0;527.0;579.0;713.0;325.0
2037;1243792;13579;10995;0;374528;3292;151952;306;9093;282.0;306.0;161.0;182.0;170.0;75.0;674.0;457.0;493.0;619.0;306.0
2038;1246376;14059;11371;0;379194;3264;153862;334;9044;291.0;334.0;174.0;200.0;167.0;84.0;781.0;535.0;604.0;735.0;334.0
2039;1249064;14244;11910;0;384464;3227;155812;328;9179;302.0;328.0;174.0;178.0;182.0;96.0;741.0;513.0;544.0;680.0;328.0
2040;1251398;13891;12564;0;389707;3219;158215;341;9367;308.0;341.0;156.0;194.0;193.0;106.0;576.0;401.0;429.0;532.0;341.0
2041;1252725;14097;12884;0;395102;3181;160006;342;9460;288.0;342.0;180.0;186.0;180.0;84.0;842.0;596.0;636.0;779.0;342.0
2042;1253938;13836;13202;0;400296;3157;162710;351;9365;277.0;351.0;190.0;177.0;170.0;91.0;782.0;537.0;584.0;720.0;351.0
